,index,source_id,hip,tycho2_id,solution_id,source_id_2,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
116,116.0,3.4048507857868324e+18,22566.0,,1.6353784107819336e+18,3.4048507857868324e+18,1245628.0,2015.0,72.84701344538924,0.3119591470371317,15.43338894667334,0.23132264980677306,16.448884145406225,0.27983128693500225,65.82265896163668,0.06236763800095853,-18.19648014469858,0.040622508775926415,-0.54985094,0.015867352,0.21873523,-0.09187138,-0.43860775,-0.11822885,0.20808831,0.069378234,-0.044822287,0.26784763,45.0,45.0,45.0,41.0,0.0,4.0,6.680393,0.43989060280924885,59.88769167752812,True,4.3791513,4.7316895,7.065559e-06,3.0,5.0,False,0.34840506,0.6921883,0.576446,0.7158335,-116.099976,28.36644,-26.713442,39.08743,45.0,13146487.154634155,19077.430774073626,7.727745760325043,b'NOT_AVAILABLE',184.24699330813385,-17.92452894199257,73.3552688322214,-7.020248718195832
117,117.0,3.408463506117453e+18,22850.0,,1.6353784107819336e+18,3.408463506117453e+18,534021.0,2015.0,73.74345074791749,0.33535571699969646,19.48526627516963,0.27755849272309824,15.91530818074598,0.385447865006257,62.83831833115544,0.03362026132052802,-28.917647486901263,0.023564102504171482,-0.30093923,-0.071745984,0.3963048,-0.15590562,-0.57764906,-0.12689514,0.48378494,-0.03487838,-0.29071492,0.18391633,61.0,61.0,61.0,59.0,0.0,2.0,0.9872337,0.8066256219467586,210.7132660818959,True,7.8815594,1.5094401,2.4110166e-05,3.0,8.0,False,0.3940233,0.54487586,0.6773371,0.7061493,-101.39768,23.637827,-27.057478,41.723373,70.0,49978658.82643025,36163.08709810833,6.27780856962335,b'NOT_AVAILABLE',181.36467657392552,-14.841638137763233,74.67518699546606,-3.09333899632421
118,118.0,3.4104534847255654e+18,21261.0,,1.6353784107819336e+18,3.4104534847255654e+18,1479765.0,2015.0,68.4251378731519,0.23748523516552197,19.013893419758155,0.13549767253674436,21.01855756692514,0.248353116444958,100.10909194726455,0.2118866590962801,-33.76675361753651,0.12365936122759152,0.5158419,0.1467586,-0.24679166,-0.035239797,-0.018244695,-0.008697286,-0.34261376,-0.15065168,0.04337886,0.26409376,157.0,157.0,153.0,152.0,4.0,5.0,2.510846,0.43186715548958554,180.33748407950876,True,4.303479,4.663402,1.8217235e-05,3.0,20.0,True,0.4215309,0.7329208,0.4715789,0.5327365,170.13371,-21.561443,43.433937,-27.940973,165.0,1391114.8272670375,706.6220050221427,10.1663626148665,b'NOT_AVAILABLE',178.5416115340504,-19.101212134094503,69.62865408199008,-2.9125849131374495
119,119.0,3.4048126808392904e+18,22505.0,,1.6353784107819336e+18,3.4048126808392904e+18,1560596.0,2015.0,72.64128676355408,0.47473355220559105,15.083349541982964,0.34570798399552055,21.164914357980216,0.43148030093931083,88.97762140882557,0.05452343580913328,-23.361789831168636,0.03679785731133529,-0.5839956,-0.027401537,0.34765005,-0.22654063,-0.48354188,-0.206045,0.3853159,-0.0056211804,-0.18720405,0.05187846,53.0,53.0,53.0,51.0,0.0,2.0,17.677883,0.8483631893029826,189.7895059309285,True,8.282972,1.3594731,6.94059e-06,3.0,7.0,False,0.46015587,0.7443484,0.67392945,0.7107007,-130.24168,27.649136,-28.21494,36.367134,50.0,15967193.492815344,19600.511557421552,7.516698593421438,b'NOT_AVAILABLE',184.42282341013063,-18.29057529625591,73.11468508323254,-7.344199278768185
120,120.0,3.406823240927024e+18,22380.0,,1.6353784107819336e+18,3.406823240927024e+18,1889586.0,2015.0,72.2650661913534,0.22806189183511075,18.641084428174555,0.18389721380264895,22.327468861592145,0.26268053228126115,87.01876133838036,0.1056062712035655,-38.39840561418357,0.09416546291142155,-0.28570557,0.43092167,-0.09749527,-0.153719,-0.5094792,-0.063542284,-0.023580404,-0.058180727,-0.13391846,0.36478406,79.0,79.0,78.0,78.0,1.0,1.0,8.543986,0.48821546214616857,160.20055244526895,True,4.836326,3.8913276,1.7757171e-05,3.0,9.0,False,0.41809136,0.29213682,0.4558652,0.7178377,-54.810616,10.0498495,-37.35919,40.007057,71.0,5391303.771438891,8859.909418839261,8.695535557055567,b'NOT_AVAILABLE',181.19987492548827,-16.46640717595881,73.18640020395226,-3.769012066111329
121,121.0,3.4140825259312425e+18,24116.0,,1.6353784107819336e+18,3.4140825259312425e+18,78386.0,2015.0,77.69823702784885,0.4689594466848695,20.569066381799196,0.4639384310510978,12.74636594862891,0.5691650317172722,41.03172705718278,0.056404575511945325,-25.959793435661776,0.03277992600100938,-0.3964222,0.30362996,0.3378878,-0.22763753,-0.63490504,-0.13473389,0.58700824,0.11374021,-0.37428817,-0.26590306,47.0,47.0,47.0,43.0,0.0,4.0,4.6629744,1.2073552374586163,416.7139201389784,True,4.7542,0.66170365,1.2156092e-05,3.0,7.0,False,0.40716255,0.34391388,0.5633195,0.8535482,-86.17412,24.806149,-33.673756,40.812893,55.0,11304695.318878248,387110.3980273468,7.891622909214281,b'NOT_AVAILABLE',182.68200562741356,-11.190238683960079,78.4835278209894,-2.3797580002990477
122,122.0,3.407121827053484e+18,23750.0,,1.6353784107819336e+18,3.407121827053484e+18,483701.0,2015.0,76.57523723416428,0.3107652942100673,17.81628625279694,0.23322978942319075,18.79722283954642,0.2830717556422717,64.50637519727076,0.09390363497967115,-31.1831313782614,0.053808478261431716,-0.5629556,0.2455731,0.03421465,-0.12038306,-0.41259292,-0.061491173,0.1383782,-0.0037391353,-0.09899017,0.06136789,35.0,35.0,35.0,33.0,0.0,2.0,2.4637208,0.4133787751691698,28.65289776138903,True,4.1294036,5.4133654,1.0616274e-05,3.0,5.0,False,0.25022793,0.62835306,0.48515925,0.77174926,-95.76959,28.367931,-30.096636,40.291542,43.0,6029265.211020657,14579.72555376276,8.574109094536439,b'NOT_AVAILABLE',184.3764127417112,-13.632456189314368,77.18008034283166,-5.02754047421718
123,123.0,3.422091368627963e+18,24019.0,,1.6353784107819336e+18,3.422091368627963e+18,1294511.0,2015.0,77.43816573211215,0.4987397132155919,28.030227375096043,0.5150113848487088,15.170653290379848,0.7205447198438824,58.22202686273544,0.07706086644037538,-57.736521015669226,0.045121271889168646,-0.2399108,0.30002403,0.24880187,-0.10832481,-0.70022625,-0.059725937,0.46963683,0.0844531,-0.33124483,0.011800124,74.0,74.0,74.0,73.0,0.0,1.0,4.8433523,1.7082651605957067,1277.9288189229255,True,16.586779,0.3361439,2.5594416e-05,3.0,10.0,False,0.46580735,0.26266474,0.67494446,0.8176745,-81.40314,7.0750933,-36.40283,40.221905,79.0,66682436.572702706,119004.03957901413,5.964741412482329,b'NOT_AVAILABLE',176.38098536355136,-7.062289160476597,78.88748840266837,5.074241952651591
124,124.0,3.413146910255989e+18,22253.0,,1.6353784107819336e+18,3.413146910255989e+18,997509.0,2015.0,71.85947427839952,0.11362632834613201,23.0507504757614,0.2199491804997554,18.36846251832638,0.29831099919909204,78.93519251924535,0.14705387408990073,-41.24636580975099,0.08690738004221614,0.07907246,-0.08790402,-0.2422115,-0.0072434437,-0.9224339,0.12313276,0.09088129,-0.14109437,-0.16104972,0.07274534,70.0,70.0,70.0,66.0,0.0,4.0,0.8187418,0.27486940059994736,77.1632801152852,True,2.8455517,11.458311,2.0953275e-05,3.0,8.0,False,0.6038776,0.24800523,0.83370936,0.7300345,-96.06251,1.390527,-32.975346,40.662243,68.0,1345098.4773166755,1906.3504660931037,10.202884861192212,b'NOT_AVAILABLE',177.33696684909248,-14.077931827176398,73.35095980366783,0.6538466676938985
125,200.0,2.331181117241549e+16,,b'632-608-1',1.6353784107819336e+18,2.331181117241549e+16,894525.0,2015.0,38.144499774536726,0.226781748186673,9.589122057288211,0.1306447204024665,11.336590709400118,0.22781472431615926,105.5130095451927,3.6161270320509704,1.9825363883577705,1.3371990863380214,-0.013280873,0.6445632,0.212914,-0.3877269,-0.017044175,-0.12311838,-0.043503076,0.13840708,-0.33676922,-0.9412332,66.0,66.0,65.0,66.0,1.0,0.0,,0.18957715796234748,47.25617357250428,True,2.0918922,21.830751,2.8795863e-05,5.0,9.0,False,0.25035912,0.51974446,0.4626869,0.88580227,-97.16992,14.233562,-51.63905,24.87433,79.0,1055365.5246413425,765.1973841328789,10.466262806128467,b'NOT_AVAILABLE',160.13473623054296,-45.85008816710382,38.868743169164446,-5.130091842725855
126,201.0,2.625912081010355e+16,,b'635-90-1',1.6353784107819336e+18,2.625912081010355e+16,163244.0,2015.0,37.2383491828906,0.4106106753510354,12.003499488544978,0.2586965341555416,10.865377800114379,0.4381315743597678,86.26363457033862,0.34244390794197777,-3.8648601914795497,0.40938492496385753,-0.0882195,0.68533385,-0.09020205,-0.34166074,-0.16600333,-0.03005306,-0.26969686,-0.041944083,-0.38336608,-0.11920149,63.0,63.0,63.0,62.0,0.0,1.0,,0.9206590037316539,81.25387599837954,True,3.6825485,1.1570588,7.0181522e-06,5.0,9.0,False,0.40326107,0.22028193,0.49072984,0.9251371,-56.862984,2.2844741,-58.995792,26.851585,75.0,11197928.854023771,33118.15636118887,7.9019258041399105,b'NOT_AVAILABLE',157.25573829521042,-44.272922200511104,38.78569224311007,-2.55822087798452
127,202.0,2.1390998718385664e+16,,b'644-477-1',1.6353784107819336e+18,2.1390998718385664e+16,1412649.0,2015.0,43.560670873643566,0.23771913590050142,10.702659192935487,0.20682636162680332,10.724307961094413,0.2821090572823086,87.45001533295067,0.9118888485998198,-1.0200888036171696,0.4849378395966592,-0.33270246,0.47004482,-0.66627395,0.39538524,-0.659361,0.4843318,-0.47978714,-0.55232406,0.34260353,-0.5618652,88.0,88.0,88.0,82.0,0.0,6.0,,0.5169463419442952,223.42696093816193,True,5.1090946,3.6878974,2.885717e-05,5.0,10.0,True,0.3660723,0.20537913,0.5661915,0.8691833,-102.345375,-16.102026,-45.638176,28.279531,88.0,618804.5385777612,1215.01760370044,11.04588633798824,b'NOT_AVAILABLE',165.27349959129108,-41.855551880213866,44.31158540214023,-5.679339621385767
128,203.0,4.8986953869664e+16,,b'1272-67-1',1.6353784107819336e+18,4.8986953869664e+16,834818.0,2015.0,64.81983589947065,0.2451823361208337,19.724500099523407,0.21261097255128203,10.632954686343169,0.25761730188638077,52.07036864299021,0.521308185857838,-16.28112465897238,0.4877490069084767,-0.2503036,0.34440407,-0.4054068,0.23709816,-0.438438,0.32609376,-0.72249013,-0.10061368,0.20191762,-0.43013224,88.0,88.0,88.0,85.0,0.0,3.0,,0.4497094600644075,163.22751482567764,True,4.4718547,4.550981,1.5519274e-05,5.0,14.0,False,0.29014617,0.45993218,0.29298857,0.25037664,-65.21658,-1.6371077,-44.958286,33.36689,111.0,7589448.61017115,3567.092137371492,8.324244502316159,b'NOT_AVAILABLE',175.62764726939025,-21.244302836154567,66.37973746601018,-1.6737672296518273
129,204.0,3.845346067652275e+16,,b'665-1048-1',1.6353784107819336e+18,3.845346067652275e+16,270751.0,2015.0,59.649598484696085,0.29379711159709615,13.104996144997557,0.1636340480074198,16.555263648493664,0.2664169433130177,80.99951992101532,0.7304536986315863,-6.652585816570694,0.5497001010740283,-0.12419414,0.25981238,-0.3788782,0.03503166,-0.016683646,0.27083752,-0.7056907,-0.019078804,-0.14293611,-0.45148227,112.0,112.0,112.0,109.0,0.0,3.0,,0.4914516867382098,216.3893843483438,True,4.8670187,3.8170714,2.191071e-05,5.0,16.0,True,0.49491155,0.6606368,0.31021824,0.36287788,-18.37067,4.8277254,-7.1215024,13.458783,127.0,4904149.321125898,10201.86346373994,8.798360851156744,b'NOT_AVAILABLE',177.45776197085323,-29.346681184784032,60.25771587808534,-7.255602267222254
130,205.0,4.915566018455168e+16,,b'1272-945-1',1.6353784107819336e+18,4.915566018455168e+16,471904.0,2015.0,65.84097297402303,0.6589624974366733,20.58424461073764,0.2647053748498271,11.437625872498108,0.4282496497244108,51.7136416054636,1.4791357565874965,-18.799844062919775,0.6731939674039163,0.5429149,0.9040834,-0.9467484,-0.52638566,0.5669177,-0.40670127,-0.9465172,-0.8456932,-0.5888862,0.38040993,81.0,81.0,81.0,81.0,0.0,0.0,,0.3940884582838773,120.73775805616617,True,3.948265,5.9035153,1.554537e-05,5.0,11.0,True,0.30468404,0.5854424,0.20398763,0.12776563,-32.289333,-6.4547634,-43.96828,-32.829205,89.0,2317550.9972296082,851.5958482954655,9.612196815136063,b'NOT_AVAILABLE',175.60778673103542,-19.956777286197063,67.46810319981871,-0.9851602307685856
131,206.0,5.394224661714624e+16,,b'1814-794-1',1.6353784107819336e+18,5.394224661714624e+16,1762535.0,2015.0,62.151422400499825,0.40600317894611304,23.768430894689004,0.2984781205330943,21.24040117283683,0.29856824429596457,119.802282295757,1.1120316542777875,-43.43481372094884,0.7220159168266477,-0.45829198,0.08790412,-0.6576272,0.44767568,-0.32476777,0.5993693,-0.85470337,-0.24875146,0.16546047,-0.70913833,97.0,97.0,96.0,93.0,1.0,4.0,,0.6359319028252868,444.1333535270678,True,6.2440853,2.406094,2.1558752e-05,5.0,15.0,False,0.26682797,0.6421495,0.32599556,0.28712273,-116.21352,7.6263776,-37.32844,18.622423,123.0,3645165.3538341774,5796.3209053556,9.120476979373642,b'NOT_AVAILABLE',170.64949429113304,-20.33089996745273,64.65891712040089,2.7458444476552444
132,207.0,6.727045785082291e+16,,b'1821-255-1',1.6353784107819336e+18,6.727045785082291e+16,1292674.0,2015.0,59.79120617143106,1.042447483678541,26.475835652269122,0.29918664224370056,27.23423345581664,0.7557844543606621,140.03343691227616,3.037295087017595,-63.16185997747861,0.8267164077625326,0.3479056,0.89523333,-0.94768643,-0.26427826,0.4434293,-0.16115238,-0.9370795,-0.84255815,-0.41539404,0.07434776,107.0,107.0,107.0,105.0,0.0,2.0,,0.6117818268176838,576.4984385370304,True,6.0131593,2.475481,2.6355401e-05,5.0,16.0,True,0.37390932,0.7392215,0.403879,0.32656017,-38.59908,-6.055185,-28.450275,-3.4686754,133.0,831955.2192187315,1459.8431892416882,10.724520187325254,b'NOT_AVAILABLE',167.00226529398228,-19.9207399603454,63.082119045931734,5.815573600140244
133,208.0,7.988165006211635e+16,,b'1218-269-1',1.6353784107819336e+18,7.988165006211635e+16,1714516.0,2015.0,35.057116207169145,0.4392762400643182,17.634448589345446,0.22044359679497397,15.64768758737255,0.48279226993740504,134.63161063476053,0.8843263320175895,-12.344900165468928,1.0082416818579034,0.7853554,0.9472326,-0.34768155,-0.84260875,0.75779104,-0.17445554,-0.8464162,-0.22181825,-0.881055,-0.038386207,69.0,69.0,68.0,65.0,1.0,4.0,,0.39435561975937833,119.34076717409528,True,3.9507701,5.754802,1.8218649e-05,5.0,9.0,False,0.4901672,0.18624021,0.5577974,0.89059854,-54.190456,-20.530807,-58.317238,28.226765,59.0,3871023.493347669,5594.605057814449,9.055205546160373,b'NOT_AVAILABLE',151.1149923050845,-40.32845513953632,38.599027514168135,3.4513508813178597
134,209.0,5.936414461212006e+16,,b'1240-134-1',1.6353784107819336e+18,5.936414461212006e+16,1589223.0,2015.0,49.87139464501753,0.25725694729751114,19.720476503206736,0.21680635733437428,11.752820459458,0.3004648450798453,92.6412544587281,0.5723295778630324,-15.258965172759734,0.39741017300408915,-0.024156302,-0.10929772,-0.47321278,0.16645814,-0.60447747,0.40444702,-0.5702312,-0.45101377,0.27057272,-0.39388114,105.0,105.0,104.0,102.0,1.0,3.0,,0.623557183239158,318.89906756990786,True,6.1257267,2.451492,1.2576441e-05,5.0,12.0,False,0.37644073,0.34594044,0.5189935,0.6822656,-149.17828,1.3621641,-33.943836,29.319208,99.0,7437558.487232913,8336.465184820809,8.346194078988052,b'NOT_AVAILABLE',164.31881115487283,-31.005532326812265,52.63650588768998,1.3342604595840988
135,210.0,5.940400190866355e+16,,b'1240-572-1',1.6353784107819336e+18,5.940400190866355e+16,1224569.0,2015.0,48.80040753337803,0.26669166132009964,19.1812128938786,0.1384118986514149,11.280255369753641,0.24568980857232758,78.2838757223634,0.8362924519467541,-10.174257165880844,0.38684458469322164,0.04646663,0.63188213,-0.8078284,-0.039466683,-0.045951445,0.034837738,-0.6024207,-0.7086319,-0.089893274,-0.034440767,87.0,87.0,85.0,84.0,2.0,3.0,,0.30570179904792155,75.85509481024312,True,3.1270843,9.517237,2.4037397e-05,5.0,10.0,False,0.17597061,0.38205716,0.35496217,0.6407295,-90.89319,-0.4268995,-40.491516,28.626783,87.0,1797121.9924725187,1476.7006548802665,9.88832616647797,b'NOT_AVAILABLE',163.78260487168134,-32.05517050924023,51.52112265827721,1.0752475401627235
136,211.0,7.148732546069491e+16,,b'1811-2014-1',1.6353784107819336e+18,7.148732546069491e+16,817165.0,2015.0,54.78355208526001,0.20212459961270837,28.382080144327855,0.23106456601344438,18.06740082628947,0.6880199755750449,117.61931542981037,2.986725147760523,-41.797149778417165,0.7147531291396502,-0.012980662,-0.1989191,-0.31357208,0.3474855,-0.8087847,-0.47409287,0.14505783,0.84792364,-0.60878634,-0.8898546,44.0,44.0,44.0,43.0,0.0,1.0,,0.29707757935269263,45.027348582705066,True,3.0480042,8.813559,2.6198624e-05,5.0,7.0,True,0.49832812,0.5666929,0.75603604,0.46192545,-126.13246,2.250778,-41.472984,17.948202,56.0,1277525.9224117612,2459.852615251863,10.25884576081355,b'NOT_AVAILABLE',162.1013108924719,-21.458763936103775,59.12463487994046,8.639187417215147
137,212.0,7.611730020532698e+16,,b'1215-1096-1',1.6353784107819336e+18,7.611730020532698e+16,774961.0,2015.0,36.64090192147954,0.6041867088484947,15.37348191104737,0.6933278968860465,21.72675052644473,0.6536691204605313,164.50594707329395,0.8074054299330862,5.305035992704287,1.0569156525231211,0.325042,0.17340414,-0.37537923,0.047700636,-0.1164338,0.046156652,-0.35829487,-0.33289644,0.09689271,-0.050536003,69.0,69.0,61.0,62.0,8.0,7.0,,2.0564649350177326,1357.7700504534864,True,19.95645,0.23606426,1.8055878e-05,5.0,8.0,False,0.14579785,0.45336375,0.22773337,0.9301852,-51.950253,-55.147346,-51.63351,27.759575,69.0,3343804.665884867,2184.483389719777,9.214167815223107,b'NOT_AVAILABLE',154.28032870276476,-41.635730310659284,39.30725657163286,0.8213846337442958
138,213.0,8.260359417548032e+16,,b'1215-357-1',1.6353784107819336e+18,8.260359417548032e+16,1896606.0,2015.0,37.09567306504437,0.4263337062701228,17.366079469113277,0.2732870324284106,11.025088211220595,0.42048898939102286,94.11414343682068,0.9718935035178375,-10.396914988554874,0.5963147994667416,-0.39011526,0.47229764,-0.12339891,-0.2625441,-0.53255373,-0.025186418,-0.15253481,-0.05365102,-0.31065726,-0.42770487,64.0,64.0,56.0,54.0,8.0,10.0,,0.7669730967235393,229.17886686819358,True,7.5005093,1.6833105,2.2784794e-05,5.0,9.0,False,0.43874812,0.6158419,0.6659879,0.8643357,-136.4988,14.799874,-46.33814,23.35927,72.0,4060082.3135396875,65682.81297917519,9.003432967610799,b'NOT_AVAILABLE',153.5317562370061,-39.67654388937329,40.3557671855301,2.571380188965373
139,214.0,1.2414547993511142e+17,,b'2341-1205-1',1.6353784107819336e+18,1.2414547993511142e+17,1571366.0,2015.0,50.042413624285594,0.2648908604671587,31.085256741497243,0.1490719954294954,18.59534089110565,0.256061433560511,112.73338252602107,0.792146873388483,-46.699116163235786,0.4560147147771708,-0.235225,0.5515228,-0.6809902,0.31236687,-0.38321927,0.29745492,-0.54742706,-0.47192088,0.33748704,-0.31330252,97.0,97.0,96.0,95.0,1.0,2.0,,0.42068137002771394,173.82230322454538,True,4.1981087,5.4143996,2.1813035e-05,5.0,15.0,False,0.26888183,0.40307882,0.29754046,0.41543138,-47.661705,-9.336518,-40.575836,31.754534,130.0,4213837.668155137,3861.7567117790463,8.963075561231285,b'NOT_AVAILABLE',156.8182296903329,-21.827328929691802,55.745953613963295,12.274062456125769
140,215.0,1.1431797628653389e+17,,b'1785-843-1',1.6353784107819336e+18,1.1431797628653389e+17,1505349.0,2015.0,42.63181326895403,0.40129446392062695,25.15119330781431,0.2151666767523867,12.350871506002386,0.43773959875821855,109.96716950112767,2.6557257713376203,-24.329541490600665,1.1050294887873835,0.04399127,0.5735661,-0.52819616,0.13782308,-0.2110316,-0.0066816844,-0.26084015,0.14599875,-0.35209873,-0.71251833,55.0,55.0,55.0,55.0,0.0,0.0,,0.6182924533550256,411.86210225606203,True,6.075391,2.5729618,4.3528435e-05,5.0,8.0,False,0.56748414,0.31915978,0.60214806,0.6749916,-55.668587,-31.59557,-51.724583,31.584146,60.0,621621.2342144771,3666.379879533096,11.040955460616978,b'NOT_AVAILABLE',154.3262879120424,-30.362885072617246,47.68644576664442,8.399363791573029
141,216.0,1.4818386213553395e+17,,b'1834-179-1',1.6353784107819336e+18,1.4818386213553395e+17,2013504.0,2015.0,70.03890616803506,0.5698117255760264,25.592136175892247,0.3681056385851667,22.67870755446372,0.335809115546008,102.33030092932542,2.0313670011231175,-63.185060169043055,1.3785685881414695,-0.7214013,0.33440593,-0.8404115,0.7607796,-0.44286206,0.7215038,-0.7982741,-0.21150678,0.24474794,-0.87183344,68.0,68.0,68.0,67.0,0.0,1.0,,0.7500366196028164,248.58511111919483,True,7.3378577,1.7354954,2.411232e-05,5.0,10.0,False,0.36530256,0.40810263,0.40190956,0.66276884,-56.452934,12.668067,-35.11401,37.484352,76.0,1655191.3969765846,3559.6080834414493,9.977649512904577,b'NOT_AVAILABLE',174.2259623551573,-13.773787047452842,72.03543067446087,3.3891697229464057
142,217.0,1.4453472048184986e+17,,b'1277-136-1',1.6353784107819336e+18,1.4453472048184986e+17,1214385.0,2015.0,66.69893466374359,0.22702188474388163,21.23472917969993,0.48468729859953763,23.444861358726516,0.4227343501524553,113.88589173119604,1.0646620698412823,-45.787447467891774,0.7775464568954114,-0.8566227,0.84413224,-0.90791416,0.86980057,-0.9729805,0.96516955,-0.9908146,-0.95099807,0.9653253,-0.9492336,148.0,148.0,148.0,144.0,0.0,4.0,,0.2515062578284306,131.13315347998017,True,2.6347597,12.83532,2.5294796e-05,5.0,19.0,True,0.6169912,0.6549543,0.38839522,0.41957763,178.85506,-19.07379,47.256794,-28.865664,163.0,968111.5468486645,540.7205011709792,10.559956563674291,b'NOT_AVAILABLE',175.63960645004715,-18.925003038770743,68.36343248032222,-0.47137160334631567
143,218.0,1.1484209973576986e+17,,b'1786-572-1',1.6353784107819336e+18,1.1484209973576986e+17,1046976.0,2015.0,44.98770664562842,0.4078157855597873,24.66677204705216,0.3137422762461286,10.739665016584388,0.4451232707502832,94.03124264351861,1.4170389774281833,-10.843135131592618,0.6479148941253134,-0.35202986,0.33326572,-0.68741006,0.3868758,-0.7071265,0.5399825,-0.62316793,-0.598652,0.4096969,-0.63563555,98.0,98.0,98.0,92.0,0.0,6.0,,0.9933077819327043,249.7520384810466,True,9.678994,1.009348,2.6371243e-05,5.0,11.0,False,0.40961054,0.4243274,0.62835705,0.7129458,-137.0289,7.0377717,-39.119263,27.461016,96.0,282475.13611708453,112.8244561551602,11.897319497366707,b'NOT_AVAILABLE',156.71655526545214,-29.644734170790183,49.60920937062386,7.316597734461244
144,219.0,1.4894606421222694e+17,,b'1815-1949-1',1.6353784107819336e+18,1.4894606421222694e+17,691196.0,2015.0,64.54539100503337,0.3984256396465644,23.284495382186602,0.25079555171005086,18.67178088136412,0.22691580311565465,93.57890661414373,1.0681150157453405,-38.806926818188465,0.6434747204386566,-0.6162126,0.03197643,-0.827375,0.64442706,-0.09768519,0.7006864,-0.9208329,-0.09780592,0.020828247,-0.742665,114.0,114.0,112.0,110.0,2.0,4.0,,0.29060044015553327,79.51842260144832,True,2.988773,10.692711,2.1070799e-05,5.0,18.0,False,0.17637578,0.67712605,0.23684768,0.03131131,-55.897495,3.3171852,-29.74336,-24.313095,153.0,3842654.4574193866,5550.081587470525,9.063191730823736,b'NOT_AVAILABLE',172.61953544276574,-19.061270456986577,66.73387744338356,1.87776199423936
145,220.0,1.7045759689179776e+17,,b'2361-1603-1',1.6353784107819336e+18,1.7045759689179776e+17,1235687.0,2015.0,60.28188234326814,0.3844482619875694,33.1958113575575,0.1776584893942914,21.817117978178114,0.31091677935593237,132.02568006560972,0.7854367176326799,-74.19468827751925,0.4130357098908421,-0.40563646,-0.19436316,-0.6858122,0.46067235,-0.110005125,0.47658795,-0.84159243,-0.29879072,0.057086963,-0.4653199,178.0,178.0,178.0,173.0,0.0,5.0,,0.6133232349088685,516.2817679695886,True,6.027891,2.5329044,1.8610624e-05,5.0,23.0,True,0.17237009,0.70072335,0.0788185,0.095064364,-167.1903,-1.8558438,-37.897266,0.56497127,193.0,2833938.6775394175,2177.024745617814,9.393793942617322,b'NOT_AVAILABLE',162.5096802741863,-14.728210516778427,64.87480834570277,12.31237852624045
146,221.0,1.7344723772787008e+17,,b'2378-1207-1',1.6353784107819336e+18,1.7344723772787008e+17,1341354.0,2015.0,70.33456076869105,0.36362896449595794,33.52242959949895,0.33382338257286076,15.590635035710449,0.31859862192510396,68.43018092117086,1.1307336766626717,-52.608044106313955,0.9513099954772135,-0.40903986,0.20847148,-0.76544297,0.5600472,-0.4423272,0.5695558,-0.7593211,-0.14379546,0.13530047,-0.72217584,63.0,63.0,62.0,59.0,1.0,4.0,,0.5983437696471825,212.1115139566574,True,5.8847704,2.591977,1.8395644e-05,5.0,9.0,False,0.5982834,0.2913134,0.5977097,0.81891763,-54.984455,-20.229128,-36.19663,42.229958,80.0,3462517.657610374,1567.5757308949785,9.176290071776105,b'NOT_AVAILABLE',168.21940822704516,-8.459002664038895,73.3807767729668,11.210784474256837
147,222.0,3.2166189649562214e+18,,b'4767-1278-1',1.6353784107819336e+18,3.2166189649562214e+18,1067066.0,2015.0,86.14636579079492,0.28896343332635277,-1.6627517797484783,0.3610880804159835,10.514381817452504,0.28643120012366924,14.644623725030218,1.1984376883436085,18.05127711024803,1.1827644184656712,-0.5991674,0.18496975,-0.68861,0.5822881,-0.26477996,0.6588054,-0.7904057,0.16303474,-0.17063032,-0.8376415,54.0,54.0,54.0,54.0,0.0,0.0,,0.4461679654014838,157.04268024421086,True,4.438406,4.5486465,1.8384448e-05,5.0,7.0,False,0.48667544,0.1606395,0.51289755,0.76919514,-56.06305,9.640483,-31.387121,-41.51439,58.0,2347532.884223023,2163.259026682259,9.598240852404034,b'NOT_AVAILABLE',206.65797205777423,-15.608683792385406,85.74753006705029,-25.04516528918252
